season,episode,index,timestamp,text 
1,14,295,"00:20:01,491 --> 00:20:06,329","I mean, well, I'm sitting herewith this cute woman..."
1,14,296,"00:20:06,580 --> 00:20:08,623","...and she's perfectly nice,you know?"
1,14,297,"00:20:08,874 --> 00:20:10,750",But there's...
1,14,298,"00:20:12,044 --> 00:20:13,169",That's it.
1,14,299,"00:20:14,213 --> 00:20:19,133","And, uh, then I'm here talking to you,and it's easy and it's fun."
1,14,300,"00:20:19,384 --> 00:20:21,844",And I don't have to...
1,14,301,"00:20:22,262 --> 00:20:23,846",- I know.- You know?
1,14,302,"00:20:27,976 --> 00:20:31,145","Here's a wacky thought. Um, ahem."
1,14,303,"00:20:31,313 --> 00:20:35,107",- Let's say you and I give it another shot.- Ross.
1,14,304,"00:20:35,275 --> 00:20:37,568","No, no, I know what you're gonna say.You're a lesbian."
1,14,305,"00:20:39,780 --> 00:20:44,575","But what do you say we justput that aside for now, you know?"
1,14,306,"00:20:44,826 --> 00:20:47,328","Let's just stick a pin in it, okay?"
1,14,307,"00:20:47,579 --> 00:20:50,456","Because we're great together,you know?"
1,14,308,"00:20:50,707 --> 00:20:52,750",You can't deny it.
1,14,309,"00:20:53,794 --> 00:20:56,170","And besides, you're carrying my baby."
1,14,310,"00:20:56,421 --> 00:20:59,173","- I mean, how perfect is that?- Ross..."
1,14,311,"00:20:59,424 --> 00:21:02,343","You keep saying that,but there's something right here."
1,14,312,"00:21:02,511 --> 00:21:03,552",I love you.
1,14,313,"00:21:11,853 --> 00:21:13,604",I love you too.
1,14,314,"00:21:15,232 --> 00:21:16,941","- But...- No ""but."" No ""but."""
1,14,315,"00:21:18,944 --> 00:21:22,113",You know that thingwe put over here with the pin in it?
1,14,316,"00:21:25,033 --> 00:21:27,618",It's time to take the pin out.
1,14,317,"00:21:32,416 --> 00:21:33,457",Yeah.
1,14,318,"00:21:34,084 --> 00:21:38,004",You'll find someone. I know you will.The right woman is waiting for you.
1,14,319,"00:21:38,255 --> 00:21:41,090",It's easy for you to say.You found one already.
1,14,320,"00:21:43,593 --> 00:21:46,470",All you need is a woman who likes menand you'll be set.
1,14,321,"00:21:50,726 --> 00:21:51,934",Not her.
1,14,322,"00:22:03,155 --> 00:22:05,489",We get off around midnight.Why don't we pick you up then?
1,14,323,"00:22:05,657 --> 00:22:07,366",RACHEL: Okay.MONICA: Great.
1,14,324,"00:22:08,076 --> 00:22:10,703","So, um, will you bring the truck?"
1,14,325,"00:22:13,206 --> 00:22:15,708",- I'll even let you ring the bell.- Wohoo!
1,14,326,"00:22:15,876 --> 00:22:18,836",FIREMAN 1: We'll see you later.FIREMAN 2: Bye. See you later.
1,14,327,"00:22:19,046 --> 00:22:20,755",Thanks. See you.
1,14,328,"00:22:21,006 --> 00:22:22,256","Oh, my God."
1,14,329,"00:22:23,383 --> 00:22:25,092","See, there you go."
1,14,330,"00:22:25,344 --> 00:22:27,720",- The cleansing worked.MONICA: You're right.
1,14,331,"00:22:27,971 --> 00:22:29,430",They're nice guys.
1,14,332,"00:22:29,848 --> 00:22:32,058",They're firemen guys.
1,14,333,"00:22:33,685 --> 00:22:36,020",FIREMAN 1: You tell them you're married?FIREMAN 2: No way.
1,15,2,"00:00:03,795 --> 00:00:05,004",My girlfriend doesn't know.I'm not gonna tell them.ï»¿1Coffee.
1,15,3,"00:00:05,171 --> 00:00:07,423",- Thank you.- Cappuccino.
1,15,4,"00:00:07,590 --> 00:00:08,757",[SPEAKING IN ITALIAN]
1,15,5,"00:00:08,925 --> 00:00:11,677",And a nice hot cider for Monica.
1,15,6,"00:00:11,845 --> 00:00:13,679","Aw, thank you."
1,15,7,"00:00:14,014 --> 00:00:15,180",- Rach?- Yeah?
1,15,8,"00:00:15,348 --> 00:00:17,975",Why does my cinnamon stickhave an eraser?
1,15,9,"00:00:19,269 --> 00:00:20,436",Oh.
1,15,10,"00:00:20,603 --> 00:00:21,937","Oh, heh."
1,15,11,"00:00:22,105 --> 00:00:23,814",That's why.
1,15,12,"00:00:24,566 --> 00:00:25,983",Sorry.
1,15,13,"00:01:24,834 --> 00:01:26,752",TEDLOCK:Chandler?
1,15,14,"00:01:27,253 --> 00:01:29,630","Miss Tedlock,you're looking lovely today."
1,15,15,"00:01:29,798 --> 00:01:33,383",May I say that is a veryflattering sleeve length on you?
1,15,16,"00:01:34,177 --> 00:01:35,219",Yes.
1,15,17,"00:01:35,386 --> 00:01:39,556","Well, Mr. Costilick would like you to stopby his office at the end of the day."
1,15,18,"00:01:40,266 --> 00:01:43,727","Oh, listen, if this is about those prankmemos, I had nothing to do with them."
1,15,19,"00:01:43,895 --> 00:01:46,230","Really, nothing at all. Really."
1,15,20,"00:01:46,564 --> 00:01:47,606",Nothing.
1,15,21,"00:01:51,444 --> 00:01:52,945","Hey, you guys. You guys."
1,15,22,"00:01:53,113 --> 00:01:55,948","Chandler's coming, and he sayshe has this incredible news."
1,15,23,"00:01:56,116 --> 00:01:58,534","So when he gets here,let's all act like, you know..."
1,15,24,"00:01:58,701 --> 00:02:00,244",- Hey.GROUP: Hey.
1,15,25,"00:02:00,411 --> 00:02:03,038",Never mind.But it was gonna be really good.
1,15,26,"00:02:04,040 --> 00:02:05,791",ROSS: What's going on?RACHEL: What's up?
1,15,27,"00:02:05,959 --> 00:02:08,460",It's a typical day at work.I'm inputting my numbers...
1,15,28,"00:02:08,628 --> 00:02:10,462",...and Big Al calls me into his office...
1,15,29,"00:02:10,630 --> 00:02:13,632",...and tells me he wants to make meprocessing supervisor.
1,15,30,"00:02:13,800 --> 00:02:15,968",- That is great!- Congratulations.
1,15,31,"00:02:16,136 --> 00:02:18,387",So I quit.
1,15,32,"00:02:18,847 --> 00:02:20,222",BOTH:Why?
1,15,33,"00:02:20,390 --> 00:02:22,641",Why?This was supposed to be a temp job.
1,15,34,"00:02:22,809 --> 00:02:25,727","Yeah, Chandler,you've been there for five years."
1,15,35,"00:02:25,895 --> 00:02:27,312","I know, but if I took it this..."
1,15,36,"00:02:27,480 --> 00:02:30,149",...it'd be like admittingthat this is what I actually do.
1,15,37,"00:02:30,316 --> 00:02:31,608",So was it a lot more money?
1,15,38,"00:02:31,776 --> 00:02:34,403",Doesn't matter. I just don't wantto be one of those guys...
1,15,39,"00:02:34,571 --> 00:02:38,157",...that's in his office until 12:00 at nightworrying about the WENUS.
1,15,40,"00:02:41,327 --> 00:02:42,619","""The WENUS""?"
1,15,41,"00:02:42,954 --> 00:02:46,665",Weekly estimated net usage system.It's a processing term.
1,15,42,"00:02:47,375 --> 00:02:49,668","Oh, that WENUS."
1,15,43,"00:02:50,837 --> 00:02:52,045","So, what are you gonna do?"
1,15,44,"00:02:52,213 --> 00:02:54,423",I don't know. That's the thing.I don't know.
1,15,45,"00:02:54,591 --> 00:02:56,675",I'm not gonna figure it outworking there.
1,15,46,"00:02:56,843 --> 00:02:59,094",Oh! I have something you can do.
1,15,47,"00:02:59,262 --> 00:03:01,513",I have this new massage client.Steve.
1,15,48,"00:03:03,224 --> 00:03:06,018","Anyway, um, he's opening upa restaurant..."
1,15,49,"00:03:06,186 --> 00:03:09,021",...and he's looking for a head chef.
1,15,50,"00:03:10,523 --> 00:03:12,983","Um, hi there."
1,15,51,"00:03:13,193 --> 00:03:14,318",Hi.
1,15,52,"00:03:14,485 --> 00:03:17,654","Oh, yeah, I know. You're a chef, I know,and I thought of you first."
1,15,53,"00:03:17,822 --> 00:03:21,200","But, um, Chandler's the onewho needs a job right now, so..."
1,15,54,"00:03:23,286 --> 00:03:26,163","Yeah, I just don't have a lotof chefing experience."
1,15,55,"00:03:26,497 --> 00:03:28,373",Unless it's an all-toast restaurant.
1,15,56,"00:03:29,459 --> 00:03:32,461","- Yeah. Yeah.- Well, what kind of food is he looking for?"
1,15,57,"00:03:32,629 --> 00:03:35,631","He wants to do something eclectic,so he's looking for someone..."
1,15,58,"00:03:35,798 --> 00:03:37,799","...who can, you know,create the entire menu."
1,15,59,"00:03:37,967 --> 00:03:39,885","- Oh, my God.- Yeah, I know."
1,15,60,"00:03:40,053 --> 00:03:41,678","So, what do you think?"
1,15,61,"00:03:43,306 --> 00:03:46,558","Thanks, Pheeb. I just don't reallysee myself in a big white hat."
1,15,62,"00:03:46,726 --> 00:03:47,851",Okay.
1,15,63,"00:03:49,771 --> 00:03:51,313","Oh, Monica. Guess what?"
1,15,64,"00:04:01,741 --> 00:04:03,909",Can you see my nipplesthrough this shirt?
1,15,65,"00:04:06,663 --> 00:04:09,748","No, but don't worry.I'm sure they're still there."
1,15,66,"00:04:11,209 --> 00:04:12,709","Where you going, Mr. Suit-ey Man?"
1,15,67,"00:04:12,877 --> 00:04:15,879","Well, I have an appointmentto see Dr. Robert Pilman..."
1,15,68,"00:04:16,047 --> 00:04:17,673",...career counselor-a-go-go.
1,15,69,"00:04:19,550 --> 00:04:21,218","I added the ""a-go-go."""
1,15,70,"00:04:21,386 --> 00:04:22,761",Career counselor?
1,15,71,"00:04:22,929 --> 00:04:25,931","Hey, you guys all knowwhat you want to do."
1,15,72,"00:04:26,099 --> 00:04:27,808",I don't.
1,15,73,"00:04:27,976 --> 00:04:31,728","Hey, you guys in the living roomall know what you want to do."
1,15,74,"00:04:31,896 --> 00:04:34,147","You know, you have goals.You have dreams."
1,15,75,"00:04:34,524 --> 00:04:35,649",I don't have a dream.
1,15,76,"00:04:35,817 --> 00:04:39,236","Ah, the lesser known""I Don't Have a Dream"" speech."
1,15,77,"00:04:40,989 --> 00:04:43,699","Oh, I love my life. I love my life."
1,15,78,"00:04:43,866 --> 00:04:45,701",Brian's Song.
1,15,79,"00:04:48,246 --> 00:04:49,830",The meeting with that guy went great?
1,15,80,"00:04:49,998 --> 00:04:52,874",So great. He showed mewhere the restaurant's gonna be.
1,15,81,"00:04:53,042 --> 00:04:55,127",It's this cute little place on 10th Street.
1,15,82,"00:04:55,295 --> 00:04:58,130","It's not too big, not too small.It's just right."
1,15,83,"00:04:58,298 --> 00:05:01,383",Was it formerly ownedby a blond woman and some bears?
1,15,84,"00:05:02,427 --> 00:05:06,013","So anyway, I'm cooking dinner for himMonday night. Kind of like an audition."
1,15,85,"00:05:06,180 --> 00:05:09,266","And Phoebe, he really wants youto be here, which will be great for me."
1,15,86,"00:05:09,434 --> 00:05:10,809",Because you can make yummy noises.
1,15,87,"00:05:11,019 --> 00:05:13,270",- What are you gonna make?- Yummy noises.
1,15,88,"00:05:15,440 --> 00:05:17,607","And, Monica, what are you gonna make?"
1,15,89,"00:05:17,775 --> 00:05:20,319",I don't know. I don't know.It's just gotta be so great.
1,15,90,"00:05:20,486 --> 00:05:22,779",Oh! I know what you can make. I know.
1,15,91,"00:05:22,947 --> 00:05:25,824","Oh, you should make that thing,you know, with the stuff."
1,15,92,"00:05:27,535 --> 00:05:31,455",You know that thing with the stuff?
1,15,93,"00:05:32,540 --> 00:05:34,166","Okay, I don't know."
1,15,94,"00:05:35,710 --> 00:05:38,170","Hey, guys, anyone know a good date placein the neighborhood?"
1,15,95,"00:05:38,338 --> 00:05:43,342","Uh, how about Tony's? If you can finisha 32-ounce steak, it's free."
1,15,96,"00:05:45,636 --> 00:05:46,928",Okay. Ahem.
1,15,97,"00:05:47,096 --> 00:05:50,223","Hey, does anyone know a good placeif you're not dating a puma?"
1,15,98,"00:05:51,851 --> 00:05:54,811","- Who are you going out with?- Oh, is this the bug lady?"
1,15,99,"00:05:54,979 --> 00:05:57,606","[AS BUG LADY]I love you, Ross."
1,15,100,"00:05:59,609 --> 00:06:01,526",Her name is Celia. She's not a bug lady.
1,15,101,"00:06:01,694 --> 00:06:04,112",She's curator of insects at the museum.
1,15,102,"00:06:05,656 --> 00:06:07,282","So, what are you guys gonna do?"
1,15,103,"00:06:07,450 --> 00:06:10,619","Well, I just thought we'd go to dinner,then bring her back to my place..."
1,15,104,"00:06:10,787 --> 00:06:13,330",...and I'd introduce her to my monkey.
1,15,105,"00:06:15,875 --> 00:06:17,834",And he's not speaking metaphorically.
1,15,106,"00:06:20,880 --> 00:06:23,340",- So back to your place?- Uh-huh.
1,15,107,"00:06:23,508 --> 00:06:25,509","You thinking maybe, heh-heh?"
1,15,108,"00:06:26,761 --> 00:06:30,180","Ahem, well, I don't know, heh-heh."
1,15,109,"00:06:30,848 --> 00:06:32,766",I'm hoping heh-heh.
1,15,110,"00:06:33,893 --> 00:06:36,144","I'm telling you,that monkey's a chick magnet."
1,15,111,"00:06:36,312 --> 00:06:40,857","She's gonna one look at his furry, cutelittle face and it'll seal the deal."
1,15,112,"00:06:43,027 --> 00:06:44,236","- Aah!ROSS: Celia, don't worry."
1,15,113,"00:06:44,404 --> 00:06:47,864","Celia, he's not gonna hurt you.Soothing tones, Celia, soothing tones."
1,15,114,"00:06:48,032 --> 00:06:49,825","- Okay, I'm sorry, I'm sorry.- Aah!"
1,15,115,"00:06:50,034 --> 00:06:53,870","- Here, here. Marcel? Marcel?- I can't stand this."
1,15,116,"00:06:54,038 --> 00:06:57,374","- He's got his claws on my...- Yeah, all right."
1,15,117,"00:07:05,049 --> 00:07:07,884","Okay, try this salmon mousse."
1,15,118,"00:07:08,845 --> 00:07:10,762",- Mm. Good.MONICA: Yeah?
1,15,119,"00:07:10,930 --> 00:07:13,390",Is it better thanthe other salmon mousse?
1,15,120,"00:07:14,142 --> 00:07:15,684",It's creamier.
1,15,121,"00:07:15,852 --> 00:07:18,019","Yeah? Well, is that better?"
1,15,122,"00:07:18,187 --> 00:07:21,606","I don't know.We're talking about whipped fish, Monica."
1,15,123,"00:07:22,483 --> 00:07:24,818","I'm just happy I'm keeping it down,you know?"
1,15,124,"00:07:30,950 --> 00:07:32,617","God, what happened to you?"
1,15,125,"00:07:32,785 --> 00:07:35,704",Eight and a half hoursof aptitude tests...
1,15,126,"00:07:35,872 --> 00:07:40,333","...intelligence tests, personality tests,and what do I learn?"
1,15,127,"00:07:40,918 --> 00:07:43,170","""You're ideally suited for a careerin data processing..."
1,15,128,"00:07:43,337 --> 00:07:45,714","...for a large multi-national corporation."""
1,15,129,"00:07:46,966 --> 00:07:50,385","That's so great, because youalready know how to do that."
1,15,130,"00:07:50,970 --> 00:07:52,804",Can you believe it?
1,15,131,"00:07:52,972 --> 00:07:56,475",Don't I seem like somebody who shouldbe doing something really cool?
1,15,132,"00:07:56,642 --> 00:08:00,479","You know, I just alwayspictured myself doing something..."
1,15,133,"00:08:00,855 --> 00:08:02,147",Something.
1,15,134,"00:08:02,315 --> 00:08:05,400","Oh, Chandler, I know, I know."
1,15,135,"00:08:05,943 --> 00:08:09,154","Oh, hey, you can see your nipplesthrough this shirt."
1,15,136,"00:08:10,781 --> 00:08:11,948",[INAUDIBLE DIALOGUE]
1,15,137,"00:08:13,367 --> 00:08:15,577",Here you go.Maybe this will cheer you up.
1,15,138,"00:08:16,496 --> 00:08:19,247","Ooh, you know, um,I had a grape about five hours ago..."
1,15,139,"00:08:19,415 --> 00:08:20,832",...so I better split this with you.
1,15,140,"00:08:22,168 --> 00:08:24,920",It's supposed to be that small.It's a pre-appetizer.
1,15,141,"00:08:25,087 --> 00:08:28,173",The French call it an amuse-bouche.
1,15,142,"00:08:31,427 --> 00:08:33,762","Well, it is amusing."
1,15,143,"00:08:35,473 --> 00:08:37,057",[PHONE RINGS]
1,15,144,"00:08:40,353 --> 00:08:43,188","Hello? Oh, hi, Wendy."
1,15,145,"00:08:43,356 --> 00:08:45,190","Yeah, 8:00."
1,15,146,"00:08:45,691 --> 00:08:47,192",What did we say? Ten dollars an hour?
1,15,147,"00:08:48,611 --> 00:08:49,861","Okay, great."
1,15,148,"00:08:50,029 --> 00:08:52,155","All right, I'll see you then. Bye."
1,15,149,"00:08:52,323 --> 00:08:53,907",Ten dollars an hour for what?
1,15,150,"00:08:54,075 --> 00:08:56,618",I asked a waitress at workto help me out.
1,15,151,"00:08:57,161 --> 00:08:58,662",Waitressing?
1,15,152,"00:08:58,871 --> 00:09:00,288",Uh-oh.
1,15,153,"00:09:01,249 --> 00:09:04,751","Ha, ha. Of course I thought of you."
1,15,154,"00:09:04,919 --> 00:09:06,336",But...
1,15,155,"00:09:06,504 --> 00:09:08,505","- But...- But, but?"
1,15,156,"00:09:10,299 --> 00:09:14,970","But, you see, it's just this nighthas to go just perfect, you know..."
1,15,157,"00:09:15,137 --> 00:09:19,349","...and, well, Wendy's moreof a professional waitress."
1,15,158,"00:09:19,892 --> 00:09:21,351",Oh.
1,15,159,"00:09:21,769 --> 00:09:24,396",I see. Yes. And I've sort of beenmaintaining my amateur status...
1,15,160,"00:09:24,564 --> 00:09:26,565",...so that I can waitress in the Olympics.
1,15,161,"00:09:30,403 --> 00:09:34,823","You know, I don't mean to brag,but I waited tables at Innsbruck in '76."
1,15,162,"00:09:39,036 --> 00:09:40,870",Amuse-bouche?
1,15,163,"00:09:58,055 --> 00:09:59,556",Talk to me.
1,15,164,"00:10:01,767 --> 00:10:05,687","Okay, uh, ahem, a weird thing happenedto me on the train this morning..."
1,15,165,"00:10:05,855 --> 00:10:09,608","No, no, no. Talk dirty."
1,15,166,"00:10:13,029 --> 00:10:16,239",- Wow. Here?- Come on.
1,15,167,"00:10:16,407 --> 00:10:17,866",Come on.
1,15,168,"00:10:18,034 --> 00:10:19,701",Say something...
1,15,169,"00:10:19,869 --> 00:10:21,286",...hot.
1,15,170,"00:10:22,830 --> 00:10:24,581",- What?- Uh...
1,15,171,"00:10:24,749 --> 00:10:27,083",- What?- Ooh.
1,15,172,"00:10:27,251 --> 00:10:29,669",- What?- Um...
1,15,173,"00:10:29,837 --> 00:10:31,129",What?
1,15,174,"00:10:31,297 --> 00:10:33,131",- What?- Vulva.
1,15,175,"00:10:40,181 --> 00:10:41,389","""Vulva""?"
1,15,176,"00:10:43,517 --> 00:10:45,810","All right, I panicked, all right?"
1,15,177,"00:10:45,978 --> 00:10:47,729",She took me by surprise.
1,15,178,"00:10:47,897 --> 00:10:51,858","You know, but it wasn't a total loss.I mean, uh, we ended up cuddling."
1,15,179,"00:10:52,026 --> 00:10:54,903","Whoa, you cuddled? How many times?"
1,15,180,"00:10:56,364 --> 00:10:58,531",Shut up. It was nice. I just...
1,15,181,"00:10:58,699 --> 00:11:01,785","I just don't think I'm the dirty-talkingkind of guy, you know?"
1,15,182,"00:11:01,952 --> 00:11:04,537",What's the big deal?Just say what you want to do to her.
1,15,183,"00:11:04,705 --> 00:11:06,748",Or what you want her to do to you.
1,15,184,"00:11:06,916 --> 00:11:09,959",Or what you think other peoplemight be doing to each other.
1,15,185,"00:11:10,503 --> 00:11:13,755","Look, I tell you what.Try something on me."
1,15,186,"00:11:16,258 --> 00:11:17,884",Please be kidding.
1,15,187,"00:11:20,429 --> 00:11:21,763",Why not? Come on.
1,15,188,"00:11:21,931 --> 00:11:25,642",Just close your eyes and tell mewhat you'd like to be doing right now.
1,15,189,"00:11:30,898 --> 00:11:32,774","Okay, I'm, uh..."
1,15,190,"00:11:33,150 --> 00:11:35,443",I'm in my apartment...
1,15,191,"00:11:35,945 --> 00:11:36,945","Yeah, what else?"
1,15,192,"00:11:37,113 --> 00:11:39,906",That's it. You're not there.We're not having this conversation.
